Label,Probability_0,Probability_1
0,0.7062691539130375,0.29373084608696254
0,0.728265366104754,0.27173463389524605
0,0.9974792140070433,0.0025207859929566347
0,0.9722002527415915,0.027799747258408544
1,0.20330445101086814,0.7966955489891319
0,0.8806165660077877,0.11938343399221232
0,0.9991703173460579,0.0008296826539421245
0,0.9992929621501047,0.0007070378498953251
0,0.7264190351407589,0.27358096485924116
0,0.9973334523242042,0.0026665476757957813
0,0.6880714107570561,0.31192858924294387
0,0.9954545263596687,0.0045454736403313465
0,0.9536617913293827,0.0463382086706173
0,0.9846307564784911,0.015369243521508957
0,0.9982668441213496,0.0017331558786503754
0,0.9369498387040871,0.06305016129591286
0,0.998720533319828,0.0012794666801719359
0,0.7985489263145455,0.2014510736854545
0,0.999486439715608,0.0005135602843919376
0,0.999145340769683,0.0008546592303170374
0,0.9887688516620697,0.011231148337930248
0,0.9978492405312941,0.002150759468705889
1,0.48273984053645735,0.5172601594635426
0,0.9994700169192356,0.0005299830807643537
0,0.9991070868182048,0.0008929131817952378
0,0.9980741888823542,0.0019258111176457364
0,0.9998857952612337,0.00011420473876634273
0,0.9995982981014779,0.00040170189852202184
0,0.9926816715948921,0.007318328405107943
0,0.9992669231544733,0.000733076845526718
1,0.1910463851463865,0.8089536148536135
0,0.8478600564367603,0.15213994356323968
0,0.9894555028974508,0.010544497102549198
0,0.998365023447237,0.001634976552762966
0,0.9995579940053958,0.0004420059946042094
0,0.9404465818330214,0.05955341816697861
0,0.7954894445024216,0.20451055549757832
0,0.5981624291849394,0.4018375708150606
0,0.9938767210878404,0.00612327891215962
0,0.7714882321376088,0.22851176786239125
0,0.7005130394546,0.2994869605454001
0,0.9919726437380986,0.008027356261901415
0,0.9922646404512047,0.00773535954879534
0,0.9995778975654407,0.0004221024345593227
0,0.9992581528146163,0.0007418471853836722
0,0.9982929552008091,0.0017070447991908968
0,0.9110185894720007,0.08898141052799931
0,0.999752421959525,0.00024757804047498717
0,0.9031020276468148,0.09689797235318523
0,0.9565546825969566,0.04344531740304333
0,0.9994491628468986,0.0005508371531014962
0,0.9997757993542835,0.00022420064571652214
0,0.9989929130663734,0.0010070869336266223
1,0.49342077129686146,0.5065792287031385
0,0.9575613243979388,0.04243867560206114
0,0.9995460533562209,0.00045394664377903653
0,0.9634140787406759,0.03658592125932417
0,0.9995778293566837,0.000422170643316325
0,0.9993982410472281,0.0006017589527719028
0,0.8148653700074331,0.18513462999256688
0,0.9991455681445334,0.0008544318554666642
0,0.9991873362382852,0.0008126637617148116
0,0.9925100698007794,0.00748993019922057
0,0.999203033849018,0.0007969661509819843
0,0.9985751480318981,0.0014248519681018925
0,0.999898318479976,0.00010168152002400796
0,0.9983350128259387,0.0016649871740613247
0,0.9993409019060882,0.000659098093911895
0,0.998794251015506,0.0012057489844940143
0,0.9988559081449281,0.0011440918550719161
0,0.9982901331123983,0.0017098668876016191
0,0.7829508927184977,0.2170491072815023
0,0.9461003194928012,0.05389968050719889
0,0.9654295308081315,0.034570469191868514
0,0.9047162749276176,0.09528372507238235
0,0.9264464104628706,0.07355358953712945
0,0.9617771399282774,0.03822286007172255
0,0.996070123700907,0.003929876299093013
0,0.9593579244125803,0.04064207558741976
0,0.9994444353167201,0.0005555646832798979
0,0.7038695657295818,0.2961304342704182
1,0.09825778086719394,0.901742219132806
0,0.9979188633162274,0.002081136683772588
0,0.6885682181218383,0.3114317818781617
0,0.9990111986069478,0.0009888013930522792
0,0.9991441809812524,0.0008558190187476358
0,0.997739662415774,0.0022603375842258993
0,0.9986146556050992,0.0013853443949008262
0,0.9745909179898522,0.025409082010147844
0,0.9948335308114873,0.00516646918851275
0,0.9998307045945586,0.00016929540544138616
0,0.9825294163390932,0.017470583660906855
0,0.9987335276556587,0.00126647234434129
0,0.8528566447691099,0.14714335523089012
0,0.8820071510441408,0.11799284895585917
0,0.9996081399348976,0.00039186006510239305
0,0.9993663085713028,0.000633691428697135
0,0.9996128741298888,0.00038712587011121956
0,0.9825131796254877,0.017486820374512362
0,0.9989865605162325,0.0010134394837674836
0,0.9996652459440933,0.0003347540559067113
0,0.9996084525090281,0.0003915474909719344
0,0.9406318227998977,0.059368177200102366
0,0.967191950479006,0.03280804952099403
0,0.9925213747920802,0.007478625207919732
0,0.8680929060636196,0.13190709393638042
0,0.9332712928768928,0.06672870712310718
0,0.9992615776871727,0.0007384223128273221
0,0.9975389411096935,0.002461058890306455
0,0.9997432953241971,0.00025670467580280745
0,0.8880809513497676,0.11191904865023233
0,0.9450824689543607,0.0549175310456393
1,0.08669289686779913,0.9133071031322009
0,0.9840675862267805,0.01593241377321957
0,0.9995159714202128,0.00048402857978721906
0,0.8885585281987392,0.1114414718012608
0,0.9996900073631274,0.0003099926368725925
0,0.5835841924998071,0.41641580750019297
0,0.9998213433043792,0.00017865669562078506
0,0.9693541645605833,0.03064583543941669
0,0.9844102178615975,0.01558978213840246
0,0.9985448582049657,0.0014551417950342958
1,0.19197618636713276,0.8080238136328672
0,0.9997760746886671,0.00022392531133280912
0,0.9957907793988682,0.004209220601131784
0,0.9986260463305029,0.0013739536694971112
0,0.9996349440154435,0.0003650559845564577
0,0.9995434967849738,0.0004565032150262017
0,0.9966425657326253,0.003357434267374702
0,0.9051789105650255,0.09482108943497443
0,0.9972394748864196,0.002760525113580356
0,0.9988896569859627,0.0011103430140373878
0,0.9824967737500522,0.017503226249947875
0,0.9990393906729187,0.0009606093270813293
0,0.7649641163621417,0.23503588363785835
0,0.9947483089966734,0.0052516910033265545
0,0.9997486430926363,0.0002513569073636908
0,0.9710523784573527,0.028947621542647288
0,0.9959622971096362,0.004037702890363741
0,0.9911366751120837,0.008863324887916316
0,0.9997634036835618,0.00023659631643826418
0,0.6485703601697841,0.35142963983021586
0,0.7893368572819833,0.21066314271801667
0,0.9990988014579436,0.0009011985420564324
0,0.9766018462051334,0.023398153794866636
0,0.9993001575350307,0.0006998424649693382
1,0.11763335440792533,0.8823666455920747
0,0.9997411860041089,0.0002588139958910809
0,0.9544274094911748,0.045572590508825214
0,0.9944386349055395,0.005561365094460501
0,0.9712033432123045,0.02879665678769552
0,0.7991893089778204,0.20081069102217966
0,0.9973409223429006,0.002659077657099395
0,0.5987040660470035,0.4012959339529964
0,0.9990565576983977,0.0009434423016022157
0,0.9993747191134784,0.000625280886521614
0,0.9994021649172533,0.0005978350827466548
0,0.9983307568559731,0.0016692431440269993
1,0.2593254509540682,0.7406745490459318
1,0.14776820086346543,0.8522317991365346
0,0.8313424710726316,0.1686575289273684
0,0.8992903674381608,0.10070963256183915
0,0.9992007882987338,0.0007992117012661928
0,0.9938991135604447,0.006100886439555322
0,0.9990831646790702,0.0009168353209298337
0,0.9986516798282122,0.0013483201717877258
0,0.9809169789090485,0.01908302109095147
0,0.999767032801547,0.0002329671984530398
0,0.6781494305677491,0.3218505694322509
0,0.6358245506245445,0.36417544937545554
0,0.9996951657465029,0.00030483425349711997
1,0.4820223685287738,0.5179776314712262
0,0.9994129143637965,0.0005870856362034555
0,0.9999189577514999,8.104224850018836e-05
0,0.9892834119872962,0.010716588012703754
0,0.8611946333317404,0.13880536666825957
0,0.618963716158183,0.381036283841817
0,0.8659753885928956,0.13402461140710442
0,0.9959059698210015,0.004094030178998507
0,0.8471399674141716,0.15286003258582836
0,0.8627504132775616,0.13724958672243842
0,0.9983628771016086,0.0016371228983913123
0,0.9997311990232723,0.0002688009767276154
0,0.9996038532943126,0.00039614670568744755
0,0.9912597304412428,0.008740269558757152
0,0.7922526849228896,0.20774731507711042
0,0.9987534390842372,0.001246560915762815
0,0.998813042675512,0.001186957324488066
1,0.3621746393075631,0.6378253606924369
0,0.9978454841872001,0.00215451581279995
0,0.9992905101912112,0.0007094898087888272
0,0.9685669371876718,0.03143306281232812
0,0.8277877725966742,0.17221222740332578
0,0.9994451343177685,0.0005548656822314569
0,0.9992484261253335,0.0007515738746665182
0,0.9845221821404517,0.015477817859548318
0,0.9995610117733524,0.0004389882266475306
0,0.9975529622345586,0.002447037765441371
0,0.9758573428317459,0.024142657168254148
0,0.9816985761391247,0.018301423860875306
0,0.9603384992660073,0.03966150073399269
0,0.9997650253937852,0.00023497460621479537
0,0.5956019684385929,0.4043980315614071
0,0.811371880146058,0.18862811985394198
0,0.9997444845717919,0.00025551542820813274
0,0.9991769347736367,0.0008230652263632749
0,0.9676926031896217,0.03230739681037836
1,0.1113842180476361,0.8886157819523639
0,0.9999064400487442,9.355995125581858e-05
0,0.832601261162321,0.16739873883767897
0,0.9504958166480366,0.049504183351963424
0,0.7062609302745877,0.29373906972541236
0,0.9997356539432268,0.0002643460567731386
0,0.9997052597257509,0.0002947402742491674
0,0.9992118734390061,0.0007881265609938913
0,0.9996660978308214,0.0003339021691786537
0,0.9499207173819231,0.05007928261807696
0,0.9991415800429801,0.0008584199570198457
0,0.9984562619347164,0.0015437380652836051
0,0.999210786048416,0.0007892139515840131
0,0.998657093390436,0.0013429066095640974
0,0.9995306162290623,0.00046938377093772016
0,0.9987851683281486,0.0012148316718514555
0,0.7776850725818217,0.2223149274181783
0,0.9992033803162405,0.00079661968375957
0,0.8454644532585137,0.1545355467414863
0,0.9384495245972881,0.06155047540271188
0,0.9998418116412237,0.00015818835877635655
0,0.7905712336295987,0.20942876637040125
0,0.9995373114180174,0.0004626885819825828
0,0.9994216008931629,0.0005783991068370823
0,0.9989022095537571,0.0010977904462428822
0,0.9886318962407344,0.011368103759265603
0,0.9985186253097925,0.001481374690207449
0,0.9996882764782152,0.0003117235217848026
0,0.9991907832597223,0.0008092167402776817
0,0.999615669198756,0.0003843308012440293
0,0.999222979714476,0.000777020285523969
0,0.98265889629448,0.01734110370552
0,0.9992108070669689,0.000789192933031121
0,0.9925613227909779,0.007438677209022114
1,0.13723377410127136,0.8627662258987286
0,0.9993619948055554,0.000638005194444567
0,0.9984639335926256,0.001536066407374305
0,0.999692693845667,0.00030730615433302127
0,0.9007862793299855,0.09921372067001456
0,0.76789716277269,0.23210283722730998
0,0.8719295274498655,0.12807047255013454
0,0.9998027682961528,0.00019723170384720905
0,0.9868408691800563,0.013159130819943674
0,0.9924934312238236,0.007506568776176367
0,0.6002567779337271,0.39974322206627283
0,0.9996037334740842,0.0003962665259158811
0,0.9993729888895956,0.0006270111104044024
0,0.9993568273087672,0.0006431726912328641
0,0.9990541991962437,0.0009458008037562848
0,0.9997294520561493,0.00027054794385076675
0,0.9967533356777533,0.0032466643222467686
0,0.9994213861467557,0.0005786138532442646
0,0.9992881391877265,0.0007118608122734499
0,0.9541523143341513,0.04584768566584878
0,0.9169083701074022,0.0830916298925978
0,0.9970107487911146,0.0029892512088853435
0,0.9801172135018879,0.019882786498112197
0,0.9935201480582047,0.006479851941795349
0,0.9984368900673327,0.0015631099326672527
0,0.7675117799124468,0.2324882200875532
0,0.9993050967356254,0.0006949032643746044
0,0.9122646743360615,0.08773532566393845
0,0.9431430764008817,0.056856923599118335
0,0.9968366211367301,0.0031633788632698594
0,0.9963701562613552,0.0036298437386447905
0,0.9742548765082156,0.025745123491784334
0,0.9987766703193405,0.0012233296806595417
0,0.826345406703687,0.17365459329631305
1,0.2591099067119307,0.7408900932880693
0,0.9180846863307812,0.08191531366921875
0,0.999514696386964,0.0004853036130360398
0,0.9994824610077793,0.0005175389922207837
0,0.9995740044646734,0.00042599553532661445
0,0.9894584050650609,0.010541594934939157
0,0.9987977094676106,0.0012022905323894513
0,0.9994604411908964,0.0005395588091035787
0,0.9971012762179183,0.002898723782081655
0,0.7184270146675482,0.28157298533245173
0,0.8303153072922052,0.16968469270779488
0,0.8967341809537516,0.10326581904624839
0,0.9988990641244634,0.0011009358755366195
1,0.35975537062552665,0.6402446293744734
0,0.7243775119350158,0.27562248806498424
0,0.8700666776696413,0.12993332233035873
0,0.9990923092147097,0.0009076907852902795
0,0.7996424659539618,0.20035753404603823
0,0.9983368830501439,0.001663116949856136
0,0.995365815275401,0.00463418472459894
0,0.9978624785463016,0.0021375214536983656
0,0.9997055379688509,0.00029446203114917975
0,0.8641545387166442,0.13584546128335587
0,0.9954915189288311,0.004508481071168845
0,0.9995501058708164,0.00044989412918356743
0,0.9978386468899717,0.0021613531100283002
0,0.9995500006400757,0.00044999935992431423
0,0.998744896879472,0.0012551031205280218
0,0.9963723135735197,0.0036276864264803014
0,0.7706325030432797,0.22936749695672032
0,0.9988619207283457,0.0011380792716543019
0,0.9998487663072307,0.00015123369276928169
0,0.9993985594491367,0.0006014405508632764
0,0.9995374695911416,0.0004625304088583914
0,0.9759447032073644,0.024055296792635576
0,0.9993252231538007,0.0006747768461993443
0,0.9996345742462396,0.00036542575376036343
0,0.5762421360859328,0.4237578639140672
0,0.6896306979185627,0.3103693020814373
0,0.9998024106323244,0.0001975893676755611
0,0.9995536438907867,0.0004463561092132756
0,0.9991644984715741,0.0008355015284259257
0,0.9998108130317863,0.0001891869682136714
0,0.922774487852696,0.07722551214730397
1,0.10750527094149687,0.8924947290585031
0,0.793894141111144,0.20610585888885596
0,0.9998521294281827,0.00014787057181730377
0,0.951883987620963,0.04811601237903695
0,0.7080771005479711,0.29192289945202893
0,0.9470801727410612,0.052919827258938845
0,0.9804823595035544,0.019517640496445523
1,0.32353170277651355,0.6764682972234864
0,0.991502392271997,0.00849760772800304
0,0.9958985174037365,0.004101482596263539
0,0.9966850047730235,0.003314995226976481
0,0.9990601857573447,0.0009398142426553192
0,0.9910417102409926,0.008958289759007358
0,0.9909593973717189,0.009040602628281156
0,0.9626501192128378,0.037349880787162164
0,0.9993742252622163,0.0006257747377836889
0,0.9532308297870613,0.046769170212938714
0,0.8241261016613683,0.17587389833863165
1,0.44875018746606177,0.5512498125339382
0,0.998991463843459,0.0010085361565409401
0,0.9995069997819752,0.0004930002180247672
0,0.9991728886035628,0.0008271113964372415
0,0.9074839912506644,0.09251600874933565
0,0.7934871976565729,0.20651280234342703
0,0.958722322206866,0.04127767779313399
0,0.9955803977281042,0.004419602271895709
0,0.8469876767151063,0.15301232328489361
1,0.49127914312149845,0.5087208568785015
0,0.9998344314438439,0.0001655685561561249
0,0.9985410909605579,0.0014589090394420932
0,0.9991198175456653,0.0008801824543346948
0,0.9997417946273568,0.00025820537264323356
0,0.9878855515492184,0.012114448450781589
0,0.9999109306649586,8.906933504134005e-05
0,0.9628843172613275,0.03711568273867245
0,0.8383080036565108,0.16169199634348916
0,0.9995385152737278,0.0004614847262721536
0,0.9937398186603523,0.0062601813396476495
0,0.7240698233107017,0.27593017668929837
0,0.9949449553319563,0.0050550446680437885
0,0.9546836173869014,0.045316382613098595
0,0.9968121062739559,0.003187893726044161
0,0.9996663166549056,0.0003336833450944204
1,0.4936544371570294,0.5063455628429706
0,0.9831475879252263,0.016852412074773733
0,0.998819787240471,0.0011802127595289809
1,0.42965259451356375,0.5703474054864363
0,0.9990971987528032,0.0009028012471967779
0,0.999598373095281,0.0004016269047190622
0,0.9995422976851402,0.0004577023148597105
0,0.9957762039537945,0.004223796046205439
0,0.9997397494394724,0.00026025056052754903
0,0.845088820573278,0.154911179426722
0,0.9989774091517295,0.001022590848270509
0,0.9981969804400773,0.0018030195599227296
0,0.9994101700528527,0.0005898299471472385
0,0.8146713255206363,0.18532867447936374
0,0.9998955995653309,0.00010440043466902842
1,0.4538343469485139,0.5461656530514861
0,0.9961938313152165,0.003806168684783431
0,0.999159369237031,0.0008406307629690826
0,0.5925893821151965,0.4074106178848035
0,0.9999132573746926,8.674262530737301e-05
0,0.9983013825014938,0.0016986174985062041
0,0.9962368975648024,0.00376310243519765
0,0.997006675097944,0.0029933249020559715
0,0.8465045997355324,0.15349540026446762
0,0.9997958141454056,0.00020418585459431446
1,0.2196888215988959,0.7803111784011041
0,0.7796003268703934,0.22039967312960665
0,0.9869428307825286,0.01305716921747135
0,0.9954435228767733,0.004556477123226663
0,0.7846041068775019,0.21539589312249807
1,0.3875168509797502,0.6124831490202498
0,0.9972891658499038,0.002710834150096186
0,0.9901469741260965,0.009853025873903487
0,0.865385624535593,0.13461437546440702
0,0.9857526549756416,0.014247345024358479
0,0.9990545935170804,0.0009454064829196131
0,0.9684629152342348,0.03153708476576523
0,0.999801866954961,0.00019813304503902028
0,0.9995068307535108,0.0004931692464892583
0,0.9987662191507016,0.0012337808492983687
0,0.9766494970254049,0.023350502974595014
0,0.9967629974493539,0.0032370025506460467
0,0.9972418613465,0.002758138653500097
0,0.956361481539414,0.043638518460585966
0,0.9995143617629363,0.0004856382370636756
0,0.9942349958597899,0.005765004140210102
0,0.9992479217853794,0.0007520782146206521
0,0.986522794246712,0.013477205753288066
0,0.8782040605491479,0.1217959394508521
0,0.7726163631594671,0.22738363684053284
0,0.907969652081486,0.09203034791851403
0,0.9484689112912833,0.05153108870871675
0,0.997644137976984,0.0023558620230159813
0,0.9993801029386409,0.0006198970613590829
0,0.8981062392285534,0.10189376077144659
0,0.9989936695091668,0.0010063304908332227
1,0.3813095354817826,0.6186904645182174
0,0.8018252614319064,0.19817473856809364
0,0.612358026202194,0.38764197379780596
0,0.8363895671492828,0.1636104328507172
0,0.9995548964780341,0.000445103521965865
0,0.9169282845909209,0.08307171540907912
0,0.5057065730682153,0.49429342693178474
0,0.9991202647991668,0.0008797352008332264
0,0.9995018794676038,0.0004981205323961695
0,0.9819913957546786,0.018008604245321327
0,0.9980122386709355,0.001987761329064536
0,0.8563392257120619,0.14366077428793805
1,0.4775365013807227,0.5224634986192773
0,0.9992108884078537,0.0007891115921463316
0,0.9995225647140343,0.00047743528596571824
0,0.9868102733739866,0.01318972662601339
0,0.9996570392256924,0.0003429607743076338
0,0.9992117867973979,0.0007882132026021455
0,0.6533048582038681,0.346695141796132
0,0.8659323662341566,0.13406763376584344
0,0.9996519346709384,0.0003480653290616434
0,0.9927540297594619,0.007245970240538051
0,0.9141575494673513,0.08584245053264877
0,0.9970563196325214,0.0029436803674786557
0,0.9980777750469126,0.0019222249530874023
0,0.9935960165688764,0.006403983431123616
0,0.9992978469451406,0.000702153054859406
0,0.9981936101556848,0.0018063898443151983
0,0.9969139938556085,0.0030860061443914897
0,0.873036428697582,0.12696357130241803
0,0.9872383876639804,0.012761612336019633
0,0.702501250299155,0.29749874970084506
0,0.9994546915962361,0.0005453084037638593
0,0.8423667003937385,0.15763329960626146
0,0.8488962520809006,0.15110374791909942
0,0.963020378356787,0.03697962164321296
0,0.5596225906517105,0.4403774093482895
1,0.3235090100371165,0.6764909899628835
0,0.999736240510656,0.00026375948934394863
0,0.9994626072409446,0.0005373927590554523
0,0.9995636338315549,0.0004363661684450826
0,0.8996174358840671,0.10038256411593297
0,0.9149736471110304,0.08502635288896966
0,0.9992172267837565,0.0007827732162435278
0,0.9942921698440791,0.005707830155920933
0,0.8990294754644477,0.10097052453555236
0,0.9988426753944779,0.001157324605522106
0,0.536323531651651,0.4636764683483489
0,0.9995533917726327,0.00044660822736727104
0,0.9100779830540148,0.08992201694598527
0,0.9688447057794025,0.031155294220597447
0,0.9994266341282417,0.0005733658717582504
0,0.8950160006031744,0.10498399939682558
0,0.9953611309157083,0.004638869084291716
0,0.9995608626650139,0.00043913733498608117
0,0.9974370508979307,0.0025629491020692893
0,0.9997610911287633,0.00023890887123673006
0,0.8759926420931865,0.12400735790681355
0,0.998655681602787,0.0013443183972130864
0,0.9990736508426011,0.0009263491573989004
0,0.9974718282933707,0.0025281717066293016
0,0.9986948412354768,0.001305158764523206
0,0.9993787702689809,0.000621229731019117
0,0.9975351462683906,0.0024648537316093746
0,0.9984915678751669,0.0015084321248330778
0,0.9995816668567,0.0004183331433000131
0,0.9823518547165729,0.017648145283427015
0,0.7612201571530108,0.2387798428469891
0,0.8625646743466165,0.13743532565338343
0,0.8694642835717115,0.1305357164282886
0,0.9977589960382216,0.00224100396177837
0,0.998639257126557,0.001360742873442989
0,0.998981935386369,0.0010180646136309578
0,0.8075206117931845,0.19247938820681557
0,0.7992078822300557,0.20079211776994435
0,0.73508216508315,0.26491783491684995
0,0.6518863512812788,0.3481136487187212
0,0.9361792279502477,0.0638207720497524
0,0.8063784697402125,0.19362153025978748
0,0.8165474948876583,0.18345250511234165
0,0.9966876699601624,0.0033123300398375556
0,0.9258971606596142,0.0741028393403857
0,0.9986607070310296,0.001339292968970422
0,0.9993372158210367,0.0006627841789632083
0,0.9946669907228098,0.005333009277190141
0,0.9993905884380306,0.0006094115619693184
0,0.9973915521346456,0.0026084478653544004
0,0.8560347578493348,0.14396524215066517
0,0.9851051802878716,0.014894819712128353
0,0.9859997476348143,0.014000252365185683
0,0.9633715931403831,0.0366284068596169
0,0.9992794232923959,0.0007205767076040211
0,0.9882466890703245,0.011753310929675439
0,0.9995033698791859,0.0004966301208141667
0,0.9582038097141972,0.041796190285802844
0,0.9934041962080037,0.006595803791996336
0,0.9984914353024903,0.0015085646975097164
0,0.9957215804207324,0.004278419579267612
0,0.9677742704415412,0.03222572955845885
0,0.9994445088975499,0.0005554911024500892
0,0.9975324503926256,0.0024675496073744132
0,0.9891078695340696,0.010892130465930393
